Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Type Confusion,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1586050,CVE-2021-30627,False,>=13.0.0 <13.5.0 <12.2.0 ,n/a
Out-of-Bounds,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1585619,CVE-2021-30632,True,>=13.0.0 <13.5.0 <12.1.2 ,n/a
Regular Expression Denial of Service (ReDoS),jsoneditor,https://security.snyk.io/vuln/SNYK-JS-JSONEDITOR-1726760,CVE-2021-3822,False,<9.5.6 ,https://github.com/josdejong/jsoneditor/commit/092e386cf49f2a1450625617da8e0137ed067c3e
Regular Expression Denial of Service (ReDoS),i,https://security.snyk.io/vuln/SNYK-JS-I-1726768,CVE-2021-3820,False,<0.3.7 ,https://github.com/pksunkara/inflect/commit/a9a0a8e9561c3487854c7cae42565d9652ec858b
Cross-site Scripting (XSS),datatables.net,https://security.snyk.io/vuln/SNYK-JS-DATATABLESNET-1540544,CVE-2021-23445,True,<1.11.3 ,https://github.com/DataTables/Dist-DataTables/commit/59a8d3f8a3c1138ab08704e783bc52bfe88d7c9b
Access Restriction Bypass,ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-1658293,,False,>=4.0.0 <4.15.1 >=3.18.0 <3.42.6 ,https://github.com/TryGhost/Ghost/commit/b6be89a44f19ab96be9768da9c2dec57deb6596b
Code Injection,@asyncapi/modelina,https://security.snyk.io/vuln/SNYK-JS-ASYNCAPIMODELINA-1657554,,True,* ,n/a
Command Injection,ssh2,https://security.snyk.io/vuln/SNYK-JS-SSH2-1656673,CVE-2020-26301,False,<1.0.0 ,https://github.com/mscdex/ssh2/commit/f763271f41320e71d5cbee02ea5bc6a2ded3ca21
Command Injection,ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-1656670,,False,<4.15.0 ,https://github.com/TryGhost/Ghost/commit/93e4b2eafd18bc8e4c17924e0824e73617e7940c
Buffer Overflow,bento4,https://security.snyk.io/vuln/SNYK-JS-BENTO4-1656628,CVE-2021-32265,False,* ,n/a
Prototype Pollution,jointjs,https://security.snyk.io/vuln/SNYK-JS-JOINTJS-1579578,CVE-2021-23444,True,<3.4.2 ,https://github.com/clientIO/joint/commit/e5bf89efef6d5ea572d66870ffd86560de7830a8
Cross-site Scripting (XSS),edge.js,https://security.snyk.io/vuln/SNYK-JS-EDGEJS-1579556,CVE-2021-23443,True,<5.3.2 ,https://github.com/edge-js/edge/commit/fa2c7fde86327aeae232752e89a6e37e2e469e21
Prototype Pollution,zrender,https://security.snyk.io/vuln/SNYK-JS-ZRENDER-1586253,CVE-2021-39227,False,<5.2.1 ,n/a
Cross-site Scripting (XSS),materialize-css,https://security.snyk.io/vuln/SNYK-JS-MATERIALIZECSS-1586258,CVE-2019-11004,True,* ,n/a
Regular Expression Denial of Service (ReDoS),ethers,https://security.snyk.io/vuln/SNYK-JS-ETHERS-1586048,,True,>=5.2.0 <5.4.7 ,https://github.com/ethers-io/ethers.js/commit/32a6b2a362815eb85ce3f3abad5adf92f2b80e10
Regular Expression Denial of Service (ReDoS),code-server,https://security.snyk.io/vuln/SNYK-JS-CODESERVER-1586034,CVE-2021-3810,False,<3.12.0 ,https://github.com/cdr/code-server/commit/ca617df135e78833f93c8320cb2d2cf8bba809f5
Regular Expression Denial of Service (ReDoS),nth-check,https://security.snyk.io/vuln/SNYK-JS-NTHCHECK-1586032,CVE-2021-3803,False,<2.0.1 ,https://github.com/fb55/nth-check/commit/9894c1d2010870c351f66c6f6efcf656e26bb726
Man-in-the-Middle (MitM),matrix-js-sdk,https://security.snyk.io/vuln/SNYK-JS-MATRIXJSSDK-1586045,CVE-2021-40823,False,<12.4.1 ,https://github.com/matrix-org/matrix-js-sdk/commit/894c24880da0e1cc81818f51c0db80e3c9fb2be9
Regular Expression Denial of Service (ReDoS),stylelint,https://security.snyk.io/vuln/SNYK-JS-STYLELINT-1585622,,False,<14.0.0 ,https://github.com/stylelint/stylelint/commit/92e506820d13ad48b78d742eeb7328b3c33b2e4f
Regular Expression Denial of Service (ReDoS),semver-regex,https://security.snyk.io/vuln/SNYK-JS-SEMVERREGEX-1585624,CVE-2021-3795,True,<3.1.3 ,https://github.com/sindresorhus/semver-regex/commit/11c66245f4e1976dccc52977ed183696a21a3fd7
Improper Input Validation,@openzeppelin/contracts-upgradeable,https://security.snyk.io/vuln/SNYK-JS-OPENZEPPELINCONTRACTSUPGRADEABLE-1585626,,False,>=4.1.0 <4.3.2 ,n/a
Improper Input Validation,@openzeppelin/contracts,https://security.snyk.io/vuln/SNYK-JS-OPENZEPPELINCONTRACTS-1585627,,False,>=4.1.0 <4.3.2 ,n/a
Regular Expression Denial of Service (ReDoS),taro,https://security.snyk.io/vuln/SNYK-JS-TARO-1585633,CVE-2021-3804,True,* ,https://github.com/NervJS/taro/commit/acadb6c826ba57f2030a626f1de4f7b4608fcdb5
Prototype Pollution,@cookiex/deep,https://security.snyk.io/vuln/SNYK-JS-COOKIEXDEEP-1582793,CVE-2021-23442,True,* ,https://github.com/tony-tsx/cookiex-deep/commit/b5bea2b7f34a5fa9abb4446cbd038ecdbcd09c88
Prototype Pollution,object-path,https://security.snyk.io/vuln/SNYK-JS-OBJECTPATH-1585658,CVE-2021-3805,False,>=0.11.0 <0.11.8 ,https://github.com/mariocasciaro/object-path/commit/4f0903fd7c832d12ccbe0d9c3d7e25d985e9e884
Regular Expression Denial of Service (ReDoS),@vuelidate/validators,https://security.snyk.io/vuln/SNYK-JS-VUELIDATEVALIDATORS-1585154,CVE-2021-3794,True,<2.0.0-alpha.22 ,https://github.com/vuelidate/vuelidate/commit/1f0ca31c30e5032f00dbd14c4791b5ee7928f71d
Regular Expression Denial of Service (ReDoS),tmpl,https://security.snyk.io/vuln/SNYK-JS-TMPL-1583443,CVE-2021-3777,True,<1.0.5 ,https://github.com/daaku/nodejs-tmpl/commit/4c654e4d1542f329ed561fd95ccd80f30c6872d6
Regular Expression Denial of Service (ReDoS),prismjs,https://security.snyk.io/vuln/SNYK-JS-PRISMJS-1585202,CVE-2021-3801,True,<1.25.0 ,https://github.com/PrismJS/prism/commit/0ff371bb4775a131634f47d0fe85794c547232f9
Malicious Package,code-oss-dev,https://security.snyk.io/vuln/SNYK-JS-CODEOSSDEV-1585137,,False,* ,n/a
Malicious Package,accessibility-insights-web,https://security.snyk.io/vuln/SNYK-JS-ACCESSIBILITYINSIGHTSWEB-1585215,,False,* ,n/a
Information Exposure,matrix-js-sdk,https://security.snyk.io/vuln/SNYK-JS-MATRIXJSSDK-1584628,CVE-2021-40823,False,<12.4.1 ,https://github.com/matrix-org/matrix-js-sdk/commit/894c24880da0e1cc81818f51c0db80e3c9fb2be9
Regular Expression Denial of Service (ReDoS),semver-regex,https://security.snyk.io/vuln/SNYK-JS-SEMVERREGEX-1584358,,False,>=4.0.0 <4.0.1 <3.1.3 ,https://github.com/sindresorhus/semver-regex/commit/11c66245f4e1976dccc52977ed183696a21a3fd7
Regular Expression Denial of Service (ReDoS),colors-cli,https://security.snyk.io/vuln/SNYK-JS-COLORSCLI-1584218,,True,<1.0.28 ,https://github.com/jaywcjlove/colors-cli/commit/78ee15ba9111ddee1cc0640ccd79369525bd57b8
Regular Expression Denial of Service (ReDoS),ansi-regex,https://security.snyk.io/vuln/SNYK-JS-ANSIREGEX-1583908,CVE-2021-3807,True,>=6.0.0 <6.0.1 >2.1.1 <5.0.1 ,https://github.com/chalk/ansi-regex/commit/8d1d7cdb586269882c4bdc1b7325d0c58c8f76f9
Prototype Pollution,body-parser-xml,https://security.snyk.io/vuln/SNYK-JS-BODYPARSERXML-1584211,CVE-2021-3666,True,<2.0.3 ,n/a
Prototype Pollution,set-value,https://security.snyk.io/vuln/SNYK-JS-SETVALUE-1540541,CVE-2021-23440,True,>=3.0.0 <4.0.1 <2.0.1 ,https://github.com/jonschlinkert/set-value/commit/7cf8073bb06bf0c15e08475f9f952823b4576452
Prototype Pollution,@viking04/merge,https://security.snyk.io/vuln/SNYK-JS-VIKING04MERGE-1584118,CVE-2021-3645,False,<1.0.2 ,https://github.com/viking04/merge/commit/baba40332080b38b33840d2614df6d4142dedaf6
Unsafe Dependency Resolution,parse-server,https://security.snyk.io/vuln/SNYK-JS-PARSESERVER-1583451,,False,>=4.6.0 <4.10.0 >=4.0.3 <4.1.0 >=4.0.0-beta1 <4.0.2 ,n/a
Cross-site Scripting (XSS),remark-html,https://security.snyk.io/vuln/SNYK-JS-REMARKHTML-1583433,CVE-2021-39199,False,>=14.0.0 <14.0.1 <13.0.2 ,https://github.com/remarkjs/remark-html/commit/b75c9dde582ad87ba498e369c033dc8a350478c1
Command Injection,rebber,https://security.snyk.io/vuln/SNYK-JS-REBBER-1583439,,True,<5.2.1 ,https://github.com/zestedesavoir/zmarkdown/commit/db3fd70576028364e7168b3aec8600cf80b7a111
Directory Traversal,gun,https://security.snyk.io/vuln/SNYK-JS-GUN-1583448,,True,<0.2019.416 ,n/a
Prototype Pollution,objection,https://security.snyk.io/vuln/SNYK-JS-OBJECTION-1582910,CVE-2021-3766,True,<3.0.0-alpha.5 ,https://github.com/vincit/objection.js/commit/b41aab8dcd78f426f7468dcda541a7aca18a66a6
Cross-site Scripting (XSS),file-upload-with-preview,https://security.snyk.io/vuln/SNYK-JS-FILEUPLOADWITHPREVIEW-1579492,CVE-2021-23439,False,<4.2.0 ,https://github.com/johndatserakis/file-upload-with-preview/pull/40/files?file-filters%5B%5D=.js&hide-deleted-files=true#diff-fe47b243de17419c0daa22cd785cd754baed60cf3679d3da1d6fe006f9f4a7f0R174
Arbitrary Code Execution,@theia/mini-browser,https://security.snyk.io/vuln/SNYK-JS-THEIAMINIBROWSER-1582379,CVE-2021-34435,False,>=0.3.9 <1.9.0 ,https://github.com/eclipse-theia/theia/commit/0761dcf5fe3c14c27432683d42d2c526ad0cfbd5
Denial of Service (DoS),parse-server,https://security.snyk.io/vuln/SNYK-JS-PARSESERVER-1582380,CVE-2021-39187,False,<4.10.3 ,https://github.com/parse-community/parse-server/commit/308668c89474223e2448be92d6823b52c1c313ec
Directory Traversal,atlasboard,https://security.snyk.io/vuln/SNYK-JS-ATLASBOARD-1582381,CVE-2021-39109,False,<1.1.9 ,n/a
Prototype Pollution,mpath,https://security.snyk.io/vuln/SNYK-JS-MPATH-1577289,CVE-2021-23438,True,<0.8.4 ,https://github.com/aheckmann/mpath/commit/89402d2880d4ea3518480a8c9847c541f2d824fc
Improper Control of Resources,detect-character-encoding,https://security.snyk.io/vuln/SNYK-JS-DETECTCHARACTERENCODING-1579267,CVE-2021-39176,True,<0.3.1 ,https://github.com/sonicdoe/detect-character-encoding/commit/d44356927b92e3b13e178071bf6d7c671766f588
Regular Expression Denial of Service (ReDoS),axios,https://security.snyk.io/vuln/SNYK-JS-AXIOS-1579269,CVE-2021-3749,True,<0.21.3 ,https://github.com/axios/axios/commit/5b457116e31db0e88fede6c428e969e87f290929
Prototype Pollution,immer,https://security.snyk.io/vuln/SNYK-JS-IMMER-1540542,CVE-2021-23436,True,<9.0.6 ,https://github.com/immerjs/immer/commit/fa671e55ee9bd42ae08cc239102b665a23958237
Arbitrary File Write,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-1579147,CVE-2021-37701,False,>=6.0.0 <6.1.7 >=5.0.0 <5.0.8 <4.4.16 ,https://github.com/npm/node-tar/commit/53602669f58ddbeb3294d7196b3320aaaed22728
Arbitrary File Write,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-1579152,CVE-2021-37712,False,>=6.0.0 <6.1.9 >=5.0.0 <5.0.10 <4.4.18 ,https://github.com/npm/node-tar/commit/b6162c7fafe797f856564ef37f4b82747f051455
Arbitrary File Write,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-1579155,CVE-2021-37713,False,>=6.0.0 <6.1.9 >=5.0.0 <5.0.10 <4.4.18 ,https://github.com/npm/node-tar/commit/875a37e3ec031186fc6599f6807341f56c584598
Arbitrary File Write,@npmcli/arborist,https://security.snyk.io/vuln/SNYK-JS-NPMCLIARBORIST-1579165,CVE-2021-39134,False,<2.8.2 ,https://github.com/npm/arborist/commit/041a3c710c2a6fbf644fc2c1119f7f0f440ffadd
Arbitrary File Write,@npmcli/arborist,https://security.snyk.io/vuln/SNYK-JS-NPMCLIARBORIST-1579181,CVE-2021-39135,False,<2.8.2 ,https://github.com/npm/arborist/commit/f2b0ceebfe94123f162c3652af46f9c4c473cc36
Cross-site Scripting (XSS),next,https://security.snyk.io/vuln/SNYK-JS-NEXT-1577139,CVE-2021-39178,False,>=10.0.0 <11.1.1 ,https://github.com/vercel/next.js/commit/7afc97c5744b38bdf36aa7f87625f438224688aa
Denial of Service (DoS),passport-saml,https://security.snyk.io/vuln/SNYK-JS-PASSPORTSAML-1570714,CVE-2021-39171,False,<3.1.0 ,n/a
Prototype Pollution,object-path,https://security.snyk.io/vuln/SNYK-JS-OBJECTPATH-1569453,CVE-2021-23434,True,<0.11.6 ,https://github.com/mariocasciaro/object-path/commit/7bdf4abefd102d16c163d633e8994ef154cab9eb
Privilege Escalation,@openzeppelin/contracts,https://security.snyk.io/vuln/SNYK-JS-OPENZEPPELINCONTRACTS-1570170,CVE-2021-39167,False,>=4.0.0-beta.0 <4.3.1 <3.4.2 ,https://github.com/OpenZeppelin/openzeppelin-contracts/commit/cec4f2ef57495d8b1742d62846da212515d99dd5
Privilege Escalation,@openzeppelin/contracts-upgradeable,https://security.snyk.io/vuln/SNYK-JS-OPENZEPPELINCONTRACTSUPGRADEABLE-1570169,CVE-2021-39168,False,>=4.0.0-beta.0 <4.3.1 <3.4.2 ,https://github.com/OpenZeppelin/openzeppelin-contracts/commit/cec4f2ef57495d8b1742d62846da212515d99dd5
Denial of Service (DoS),detect-character-encoding,https://security.snyk.io/vuln/SNYK-JS-DETECTCHARACTERENCODING-1569483,CVE-2021-39157,False,<0.7.0 ,https://github.com/sonicdoe/detect-character-encoding/commit/992a11007fff6cfd40b952150ab8d30410c4a20a
Denial of Service (DoS),ced,https://security.snyk.io/vuln/SNYK-JS-CED-1569192,CVE-2021-39131,True,<1.0.0 ,https://github.com/sonicdoe/ced/commit/a4d9f10b6bf1cd468d1a5b9a283cdf437f8bb7b3
Directory Traversal,startserver,https://security.snyk.io/vuln/SNYK-JS-STARTSERVER-1296388,CVE-2021-23430,True,* ,n/a
Cross-site Request Forgery (CSRF),joplin,https://security.snyk.io/vuln/SNYK-JS-JOPLIN-1325537,CVE-2021-23431,False,<2.3.2 ,https://github.com/laurent22/joplin/commit/19b45de2981c09f6f387498ef96d32b4811eba5e
Denial of Service (DoS),transpile,https://security.snyk.io/vuln/SNYK-JS-TRANSPILE-1290774,CVE-2021-23429,True,* ,n/a
Prototype Pollution,mootools,https://security.snyk.io/vuln/SNYK-JS-MOOTOOLS-1325536,CVE-2021-23432,True,* ,n/a
Remote Code Execution (RCE),pac-resolver,https://security.snyk.io/vuln/SNYK-JS-PACRESOLVER-1564857,CVE-2021-23406,True,<5.0.0 ,https://github.com/TooTallNate/node-degenerator/commit/ccc3445354135398b6eb1a04c7d27c13b833f2d5
Information Exposure,parse-server,https://security.snyk.io/vuln/SNYK-JS-PARSESERVER-1567777,CVE-2021-39138,False,<4.5.1 ,https://github.com/parse-community/parse-server/commit/147bd9a3dc43391e92c36e05d5db860b04ca27db
Prototype Pollution,proto,https://security.snyk.io/vuln/SNYK-JS-PROTO-1316301,CVE-2021-23426,True,* ,n/a
Command Injection,@diez/generation,https://security.snyk.io/vuln/SNYK-JS-DIEZGENERATION-1566823,CVE-2021-32830,True,* ,n/a
Regular Expression Denial of Service (ReDoS),string-kit,https://security.snyk.io/vuln/SNYK-JS-STRINGKIT-1567201,,False,<0.12.8 ,https://github.com/cronvel/string-kit/commit/9cac4c298ee92c1695b0695951f1488884a7ca73
Prototype Pollution,ioredis,https://security.snyk.io/vuln/SNYK-JS-IOREDIS-1567196,,True,<4.27.8 ,https://github.com/luin/ioredis/commit/7d73b9d07b52ec077f235292aa15c7aca203bba9
Regular Expression Denial of Service (ReDoS),ansi-html,https://security.snyk.io/vuln/SNYK-JS-ANSIHTML-1296849,CVE-2021-23424,True,* ,n/a
Regular Expression Denial of Service (ReDoS),trim-off-newlines,https://security.snyk.io/vuln/SNYK-JS-TRIMOFFNEWLINES-1296850,CVE-2021-23425,True,<1.0.3 ,https://github.com/stevemao/trim-off-newlines/commit/6226c958cbbac284a840010eb1f6617fb99a5645
Information Exposure,hbs,https://security.snyk.io/vuln/SNYK-JS-HBS-1566555,CVE-2021-32822,True,* ,n/a
Cross-site Scripting (XSS),ckeditor4,https://security.snyk.io/vuln/SNYK-JS-CKEDITOR4-1540867,CVE-2021-32809,False,<4.16.2 ,https://github.com/ckeditor/ckeditor4/commit/f6856decd5992b2b07945292416bb113d5f7ff82
Cross-site Scripting (XSS),ckeditor4,https://security.snyk.io/vuln/SNYK-JS-CKEDITOR4-1540865,CVE-2021-37695,False,<4.16.2 ,https://github.com/ckeditor/ckeditor4/commit/de3c001540715f9c3801aaa38a1917de46cfcf58
Cross-site Scripting (XSS),ckeditor4,https://security.snyk.io/vuln/SNYK-JS-CKEDITOR4-1540869,CVE-2021-32808,False,<4.16.2 ,https://github.com/ckeditor/ckeditor4/commit/0cb59313c834c94cec4c4d4c114b6ecb0270e21a
Cross-site Scripting (XSS),@github/paste-markdown,https://security.snyk.io/vuln/SNYK-JS-GITHUBPASTEMARKDOWN-1540863,CVE-2021-37700,False,<0.3.4 ,https://github.com/github/paste-markdown/commit/4bb7b1a9c8bbd4bef26953e7e9088b5917b0c0c6
Cross-site Request Forgery (CSRF),express-cart,https://security.snyk.io/vuln/SNYK-JS-EXPRESSCART-1540669,CVE-2020-22403,False,<1.1.11 ,https://github.com/mrvautin/expressCart/commit/cd3ba1bc609c2f2946bfbc7ee2fccf3483eb71fb
Open Redirect,next,https://security.snyk.io/vuln/SNYK-JS-NEXT-1540422,CVE-2021-37699,False,<11.1.0 ,n/a
Arbitrary Code Injection,@asyncapi/java-spring-cloud-stream-template,https://security.snyk.io/vuln/SNYK-JS-ASYNCAPIJAVASPRINGCLOUDSTREAMTEMPLATE-1540471,CVE-2021-37694,False,<0.7.0 ,n/a
Prototype Pollution,merge-change,https://security.snyk.io/vuln/SNYK-JS-MERGECHANGE-1310985,CVE-2021-23421,False,* ,n/a
Access Restriction Bypass,serverless-offline,https://security.snyk.io/vuln/SNYK-JS-SERVERLESSOFFLINE-1540299,CVE-2021-38384,False,* ,n/a
Improper Input Validation,@liquity/contracts,https://security.snyk.io/vuln/SNYK-JS-LIQUITYCONTRACTS-1536792,,False,* ,n/a
Command Injection,@npmcli/git,https://security.snyk.io/vuln/SNYK-JS-NPMCLIGIT-1536784,,False,<2.0.8 ,n/a
Server-Side Request Forgery (SSRF),terriajs-server,https://security.snyk.io/vuln/SNYK-JS-TERRIAJSSERVER-1536742,,False,<2.7.4 ,https://github.com/TerriaJS/terriajs-server/commit/3cbc48475f50a53962f605491d0e60648a29bdf0
Regular Expression Denial of Service (ReDoS),tar,https://security.snyk.io/vuln/SNYK-JS-TAR-1536758,,False,>=6.0.0 <6.1.4 >=5.0.0 <5.0.8 <4.4.16 ,https://github.com/npm/node-tar/commit/06cbde5935aa7643f578f874de84a7da2a74fe3a
Prototype Pollution,open-graph,https://security.snyk.io/vuln/SNYK-JS-OPENGRAPH-1536747,CVE-2021-23419,True,<0.2.6 ,https://github.com/samholmes/node-open-graph/commit/a0cef507a90adaac7dbbe9c404f09a50bdefb348
Prototype Pollution,think-config,https://security.snyk.io/vuln/SNYK-JS-THINKCONFIG-1536566,,False,<1.1.3 ,https://github.com/thinkjs/think-config/commit/31b82468d72f2e1456a27a4827cea378196db6db
Heap-based Buffer Overflow,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1534884,CVE-2021-30568,False,>=13.0.0 <13.1.8 >=12.0.0 <12.0.16 <11.4.11 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1534881,CVE-2021-30562,False,>=12.0.0 <12.0.16 <11.4.11 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1536587,CVE-2021-30572,False,>=12.0.0 <12.0.16 <11.4.11 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1536581,CVE-2021-30573,False,>=13.0.0 <13.1.8 >=12.0.0 <12.0.16 <11.4.11 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1533614,CVE-2021-30560,False,>=12.0.0 <12.0.16 <11.4.11 ,https://github.com/electron/electron/commit/99413641d19df793efc94e61e6c821aee5b194b4
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1534882,CVE-2021-30541,False,>=12.0.0 <12.0.16 <11.4.11 ,n/a
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1536579,CVE-2021-30569,False,>=13.0.0 <13.1.8 >=12.0.0 <12.0.16 <11.4.11 ,n/a
Type Confusion,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1534883,CVE-2021-30563,True,>=12.0.0 <12.0.16 <11.4.11 ,n/a
Arbitrary File Overwrite,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-1536531,CVE-2021-32804,False,<3.2.2 >=4.0.0 <4.4.14 >=5.0.0 <5.0.6 >=6.0.0 <6.1.1 ,https://github.com/npm/node-tar/commit/1f036ca23f64a547bdd6c79c1a44bc62e8115da4
Arbitrary File Overwrite,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-1536528,CVE-2021-32803,False,<3.2.3 >=4.0.0 <4.4.15 >=5.0.0 <5.0.7 >=6.0.0 <6.1.2 ,https://github.com/npm/node-tar/commit/9dbdeb6df8e9dbd96fa9e84341b9d74734be6c20
Cross-site Scripting (XSS),joplin,https://security.snyk.io/vuln/SNYK-JS-JOPLIN-1535807,CVE-2021-37916,False,<2.1.1 ,https://github.com/laurent22/joplin/commit/feaecf765368f2c273bea3a9fa641ff0da7e6b26
Cross-site Scripting (XSS),grapesjs,https://security.snyk.io/vuln/SNYK-JS-GRAPESJS-1316252,,False,<0.17.22 ,https://github.com/artf/grapesjs/commit/25e9a0b3316b20bb11806330ae0a789c9c752b16
Directory Traversal,isomorphic-git,https://security.snyk.io/vuln/SNYK-JS-ISOMORPHICGIT-1535213,CVE-2021-30483,False,<1.8.2 ,https://github.com/isomorphic-git/isomorphic-git/commit/1316820b5665346414f9bd1287d4701f9cf77727
Malicious Package,acookie,https://security.snyk.io/vuln/SNYK-JS-ACOOKIE-1534840,,False,* ,n/a
Malicious Package,vscode-npm-script,https://security.snyk.io/vuln/SNYK-JS-VSCODENPMSCRIPT-1534839,,False,* ,n/a
Malicious Package,firebase-extensions,https://security.snyk.io/vuln/SNYK-JS-FIREBASEEXTENSIONS-1534838,,False,* ,n/a
Improper Input Validation,xmldom,https://security.snyk.io/vuln/SNYK-JS-XMLDOM-1534562,CVE-2021-32796,False,* ,https://github.com/xmldom/xmldom/commit/7b4b743917a892d407356e055b296dcd6d107e8b
Cross-site Scripting (XSS),curly-bracket-parser,https://security.snyk.io/vuln/SNYK-JS-CURLYBRACKETPARSER-1297106,CVE-2021-23416,True,* ,n/a
Prototype Pollution,deepmergefn,https://security.snyk.io/vuln/SNYK-JS-DEEPMERGEFN-1310984,CVE-2021-23417,True,* ,n/a
Open Redirect,url-parse,https://security.snyk.io/vuln/SNYK-JS-URLPARSE-1533425,CVE-2021-3664,False,<1.5.2 ,https://github.com/unshiftio/url-parse/commit/81ab967889b08112d3356e451bf03e6aa0cbb7e0
Cross-site Scripting (XSS),video.js,https://security.snyk.io/vuln/SNYK-JS-VIDEOJS-1533429,CVE-2021-23414,True,<7.14.3 ,https://github.com/videojs/video.js/commit/b3acf663641fca0f7a966525a72845af7ec5fab2
Denial of Service (DoS),jszip,https://security.snyk.io/vuln/SNYK-JS-JSZIP-1251497,CVE-2021-23413,True,<3.7.0 ,https://github.com/Stuk/jszip/commit/22357494f424178cb416cdb7d93b26dd4f824b36
Command Injection,gitlogplus,https://security.snyk.io/vuln/SNYK-JS-GITLOGPLUS-1315832,CVE-2021-23412,True,* ,n/a
Access Restriction Bypass,ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-1325348,CVE-2021-39192,False,>=4.0.0 <4.10.0 ,n/a
Cross-site Scripting (XSS),anchorme,https://security.snyk.io/vuln/SNYK-JS-ANCHORME-1311008,CVE-2021-23411,True,* ,n/a
Regular Expression Denial of Service (ReDoS),glob-parent,https://security.snyk.io/vuln/SNYK-JS-GLOBPARENT-1314294,CVE-2021-35065,True,>=6.0.0 <6.0.1 ,https://github.com/gulpjs/glob-parent/commit/3e9f04a3b4349db7e1962d87c9a7398cda51f339
Cross-site Scripting (XSS),froala-editor,https://security.snyk.io/vuln/SNYK-JS-FROALAEDITOR-1320082,CVE-2021-28114,False,<3.2.7 ,n/a
Cross-site Scripting (XSS),@toast-ui/editor,https://security.snyk.io/vuln/SNYK-JS-TOASTUIEDITOR-1536769,,False,<3.0.2 ,https://github.com/nhn/tui.editor/commit/48a01f5add76cb6eedb29cceb95f765164d69649
