Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Arbitrary File Overwrite,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-1536531,CVE-2021-32804,False,<3.2.2 >=4.0.0 <4.4.14 >=5.0.0 <5.0.6 >=6.0.0 <6.1.1 ,https://github.com/npm/node-tar/commit/1f036ca23f64a547bdd6c79c1a44bc62e8115da4
Arbitrary File Overwrite,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-1536528,CVE-2021-32803,False,<3.2.3 >=4.0.0 <4.4.15 >=5.0.0 <5.0.7 >=6.0.0 <6.1.2 ,https://github.com/npm/node-tar/commit/9dbdeb6df8e9dbd96fa9e84341b9d74734be6c20
Directory Traversal,isomorphic-git,https://security.snyk.io/vuln/SNYK-JS-ISOMORPHICGIT-1535213,CVE-2021-30483,False,<1.8.2 ,https://github.com/isomorphic-git/isomorphic-git/commit/1316820b5665346414f9bd1287d4701f9cf77727
Improper Input Validation,xmldom,https://security.snyk.io/vuln/SNYK-JS-XMLDOM-1534562,CVE-2021-32796,False,* ,https://github.com/xmldom/xmldom/commit/7b4b743917a892d407356e055b296dcd6d107e8b
Cross-site Scripting (XSS),curly-bracket-parser,https://security.snyk.io/vuln/SNYK-JS-CURLYBRACKETPARSER-1297106,CVE-2021-23416,True,* ,
Prototype Pollution,deepmergefn,https://security.snyk.io/vuln/SNYK-JS-DEEPMERGEFN-1310984,CVE-2021-23417,True,* ,
Open Redirect,url-parse,https://security.snyk.io/vuln/SNYK-JS-URLPARSE-1533425,CVE-2021-3664,False,<1.5.2 ,https://github.com/unshiftio/url-parse/commit/81ab967889b08112d3356e451bf03e6aa0cbb7e0
Cross-site Scripting (XSS),video.js,https://security.snyk.io/vuln/SNYK-JS-VIDEOJS-1533429,CVE-2021-23414,True,<7.14.3 ,https://github.com/videojs/video.js/commit/b3acf663641fca0f7a966525a72845af7ec5fab2
Denial of Service (DoS),jszip,https://security.snyk.io/vuln/SNYK-JS-JSZIP-1251497,CVE-2021-23413,True,<3.7.0 ,https://github.com/Stuk/jszip/commit/22357494f424178cb416cdb7d93b26dd4f824b36
Command Injection,gitlogplus,https://security.snyk.io/vuln/SNYK-JS-GITLOGPLUS-1315832,CVE-2021-23412,True,* ,
Access Restriction Bypass,ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-1325348,CVE-2021-39192,False,>=4.0.0 <4.10.0 ,
Cross-site Scripting (XSS),anchorme,https://security.snyk.io/vuln/SNYK-JS-ANCHORME-1311008,CVE-2021-23411,True,* ,
Access Restriction Bypass,gatsby-source-wordpress,https://security.snyk.io/vuln/SNYK-JS-GATSBYSOURCEWORDPRESS-1319669,CVE-2021-32770,False,<4.0.8 >=5.0.0 <5.9.2 ,
Open Redirect,urijs,https://security.snyk.io/vuln/SNYK-JS-URIJS-1319803,CVE-2021-3647,True,<1.19.7 ,https://github.com/medialize/URI.js/commit/ac43ca8f80c042f0256fb551ea5203863dec4481
Prototype Pollution,putil-merge,https://security.snyk.io/vuln/SNYK-JS-PUTILMERGE-1317077,CVE-2021-25953,True,<3.7.0 ,https://github.com/panates/putil-merge/commit/a8f5087faaa034cc2dc2e8070c13014ad6a34043
Prototype Pollution,just-safe-set,https://security.snyk.io/vuln/SNYK-JS-JUSTSAFESET-1316267,CVE-2021-25952,True,>=1.0.0 <2.2.2 ,https://github.com/angus-c/just/commit/dd57a476f4bb9d78c6f60741898dc04c71d2eb53
Arbitrary Code Execution,total4,https://security.snyk.io/vuln/SNYK-JS-TOTAL4-1130527,CVE-2021-23390,True,<0.0.43 ,https://github.com/totaljs/framework4/commit/8a72d8c20f38bbcac031a76a51238aa528f68821
Arbitrary Code Execution,total.js,https://security.snyk.io/vuln/SNYK-JS-TOTALJS-1088607,CVE-2021-32831,True,<3.4.9 ,https://github.com/totaljs/framework/commit/887b0fa9e162ef7a2dd9cec20a5ca122726373b3
Improper Authentication,stellar-sdk,https://security.snyk.io/vuln/SNYK-JS-STELLARSDK-1316188,CVE-2021-32738,False,<8.2.3 ,https://github.com/stellar/js-stellar-sdk/commit/6f0bb889c2d10b431ddd5f4a1bcdd519c80430b3
Prototype Pollution,record-like-deep-assign,https://security.snyk.io/vuln/SNYK-JS-RECORDLIKEDEEPASSIGN-1311024,CVE-2021-23402,True,* ,
Prototype Pollution,ts-nodash,https://security.snyk.io/vuln/SNYK-JS-TSNODASH-1311009,CVE-2021-23403,True,<1.2.7 ,
Prototype Pollution,think-helper,https://security.snyk.io/vuln/SNYK-JS-THINKHELPER-1315383,CVE-2021-32736,False,<1.1.3 ,
Regular Expression Denial of Service (ReDoS),prismjs,https://security.snyk.io/vuln/SNYK-JS-PRISMJS-1314893,CVE-2021-32723,False,<1.24.0 ,https://github.com/PrismJS/prism/commit/d85e30da6755fdbe7f8559f8e75d122297167018
Cross-site Scripting (XSS),mermaid,https://security.snyk.io/vuln/SNYK-JS-MERMAID-1314738,CVE-2021-35513,False,<8.11.0 ,
HTTP Header Injection,nodemailer,https://security.snyk.io/vuln/SNYK-JS-NODEMAILER-1296415,CVE-2021-23400,True,<6.6.1 ,https://github.com/nodemailer/nodemailer/commit/7e02648cc8cd863f5085bad3cd09087bccf84b9f
Arbitrary Command Injection,wincred,https://security.snyk.io/vuln/SNYK-JS-WINCRED-1078538,CVE-2021-23399,True,* ,
Cross-site Scripting (XSS),@auth0/nextjs-auth0,https://security.snyk.io/vuln/SNYK-JS-AUTH0NEXTJSAUTH0-1314618,CVE-2021-32702,False,<1.4.1 ,https://github.com/auth0/nextjs-auth0/commit/6996e2528ceed98627caa28abafbc09e90163ccf
Regular Expression Denial of Service (ReDoS),is-email,https://security.snyk.io/vuln/SNYK-JS-ISEMAIL-1279002,CVE-2021-36716,True,<1.0.1 ,
Prototype Pollution,aurelia-path,https://security.snyk.io/vuln/SNYK-JS-AURELIAPATH-1292346,CVE-2021-41097,False,<1.1.7 ,
Cross-site Scripting (XSS),react-bootstrap-table,https://security.snyk.io/vuln/SNYK-JS-REACTBOOTSTRAPTABLE-1314285,CVE-2021-23398,True,* ,
Cross-site Scripting (XSS),mongo-express,https://security.snyk.io/vuln/SNYK-JS-MONGOEXPRESS-1312921,CVE-2021-21422,False,<1.0.0-alpha.4 ,https://github.com/mongo-express/mongo-express/commit/f5e0d4931f856f032f22664b5e5901d5950cfd4b
Cross-site Scripting (XSS),striptags,https://security.snyk.io/vuln/SNYK-JS-STRIPTAGS-1312310,CVE-2021-32696,False,<3.2.0 ,https://github.com/ericnorris/striptags/commit/27195157aa2a6b1fabfb882c36a8a6eb9201f029
Denial of Service (DoS),xlsx,https://security.snyk.io/vuln/SNYK-JS-XLSX-1311137,CVE-2021-32013,False,<0.17.0 ,https://github.com/SheetJS/sheetjs/commit/3542d62fffc155dd505a23230ba182c4402a0e2c
Denial of Service (DoS),xlsx,https://security.snyk.io/vuln/SNYK-JS-XLSX-1311141,CVE-2021-32012,False,<0.17.0 ,https://github.com/SheetJS/sheetjs/commit/3542d62fffc155dd505a23230ba182c4402a0e2c
Prototype Pollution,lutils,https://security.snyk.io/vuln/SNYK-JS-LUTILS-1311023,CVE-2021-23396,True,* ,
Denial of Service (DoS),xlsx,https://security.snyk.io/vuln/SNYK-JS-XLSX-1311139,CVE-2021-32014,False,<0.17.0 ,https://github.com/SheetJS/sheetjs/commit/3542d62fffc155dd505a23230ba182c4402a0e2c
Access Restriction Bypass,@apollosproject/data-connector-rock,https://security.snyk.io/vuln/SNYK-JS-APOLLOSPROJECTDATACONNECTORROCK-1311006,CVE-2021-32691,False,<2.20.0 ,https://github.com/ApollosProject/apollos-apps/commit/cb5f8f1c0b24f1b215b2bb5eb6f9a8e16d728ce2
Insecure Permissions,matrix-appservice-bridge,https://security.snyk.io/vuln/SNYK-JS-MATRIXAPPSERVICEBRIDGE-1311005,CVE-2021-32659,False,<2.6.1 ,
Denial of Service (DoS),valine,https://security.snyk.io/vuln/SNYK-JS-VALINE-1311003,CVE-2021-34801,False,* ,
Improper Verification of Cryptographic Signature,tenvoy,https://security.snyk.io/vuln/SNYK-JS-TENVOY-1305803,CVE-2021-32685,False,<7.0.3 ,https://github.com/TogaTech/tEnvoy/commit/a121b34a45e289d775c62e58841522891dee686b
Denial of Service (DoS),@scandipwa/magento-scripts,https://security.snyk.io/vuln/SNYK-JS-SCANDIPWAMAGENTOSCRIPTS-1305278,CVE-2021-32684,False,>=1.5.1 <1.5.3 ,https://github.com/scandipwa/create-magento-app/commit/89115db7031e181eb8fb4ec2822bc6cab88e7071
Prototype Pollution,nedb,https://security.snyk.io/vuln/SNYK-JS-NEDB-1305279,CVE-2021-23395,True,* ,
Cross-site Scripting (XSS),total.js,https://security.snyk.io/vuln/SNYK-JS-TOTALJS-1304916,CVE-2019-10260,False,<3.3.0-13 ,https://github.com/totaljs/cms/commit/75205f93009db3cf8c0b0f4f1fc8ab82d70da8ad
Cross-site Scripting (XSS),ckeditor4,https://security.snyk.io/vuln/SNYK-JS-CKEDITOR4-1303090,CVE-2021-33829,False,>=4.14.0 <4.16.1 ,
Prototype Pollution,expand-hash,https://security.snyk.io/vuln/SNYK-JS-EXPANDHASH-1303101,CVE-2021-25948,False,* ,
Prototype Pollution,set-getter,https://security.snyk.io/vuln/SNYK-JS-SETGETTER-1303099,CVE-2021-25949,False,* ,
Remote Code Execution (RCE),reg-keygen-git-hash-plugin,https://security.snyk.io/vuln/SNYK-JS-REGKEYGENGITHASHPLUGIN-1300843,CVE-2021-32673,False,<0.10.16 ,https://github.com/reg-viz/reg-suit/commit/f84ad9c7a22144d6c147dc175c52756c0f444d87
Cross-site Scripting (XSS),apexcharts,https://security.snyk.io/vuln/SNYK-JS-APEXCHARTS-1300579,CVE-2021-23327,False,<3.27.0 ,https://github.com/apexcharts/apexcharts.js/commit/67be39cf878198b6c2f4056a3285aaf686102019
Arbitrary File Write via Archive Extraction (Zip Slip),calipso,https://security.snyk.io/vuln/SNYK-JS-CALIPSO-1300555,CVE-2021-23391,True,* ,
Cross-site Scripting (XSS),auth0-lock,https://security.snyk.io/vuln/SNYK-JS-AUTH0LOCK-1300548,CVE-2021-32641,False,<11.30.1 ,https://github.com/auth0/lock/commit/d139cf01c8234b07caf265e051f39d3eab08f7ed
Regular Expression Denial of Service (ReDoS),locutus,https://security.snyk.io/vuln/SNYK-JS-LOCUTUS-1090597,CVE-2021-23392,True,<2.0.15 ,https://github.com/locutusjs/locutus/commit/eb863321990e7e5514aa14f68b8d9978ece9e65e
Prototype Pollution,nestie,https://security.snyk.io/vuln/SNYK-JS-NESTIE-1300046,CVE-2021-25947,False,<1.0.1 ,https://github.com/lukeed/nestie/commit/bc80d5898d1e5e8a3d325d355eda0c325c8dcfc2
Directory Traversal,@backstage/techdocs-common,https://security.snyk.io/vuln/SNYK-JS-BACKSTAGETECHDOCSCOMMON-1300041,CVE-2021-32662,False,<0.6.3 ,https://github.com/backstage/backstage/commit/8cefadca04cbf01d0394b0cb1983247e5f1d6208
Cross-site Scripting (XSS),@backstage/plugin-techdocs,https://security.snyk.io/vuln/SNYK-JS-BACKSTAGEPLUGINTECHDOCS-1300047,CVE-2021-32661,False,<0.9.5 ,https://github.com/backstage/backstage/commit/aad98c544e59369901fe9e0a85f6357644dceb5c
Cross-site Scripting (XSS),@backstage/techdocs-common,https://security.snyk.io/vuln/SNYK-JS-BACKSTAGETECHDOCSCOMMON-1300048,CVE-2021-32660,False,<0.6.4 ,https://github.com/backstage/backstage/commit/aad98c544e59369901fe9e0a85f6357644dceb5c
Regular Expression Denial of Service (ReDoS),react-native,https://security.snyk.io/vuln/SNYK-JS-REACTNATIVE-1298632,CVE-2020-1920,False,>=0.63.0-rc.0 <0.64.1 >=0.59.0-rc.0 <0.62.3 ,https://github.com/facebook/react-native/commit/ca09ae82715e33c9ac77b3fa55495cf84ba891c7
Regular Expression Denial of Service (ReDoS),forms,https://security.snyk.io/vuln/SNYK-JS-FORMS-1296389,CVE-2021-23388,False,<1.2.1 >=1.3.0 <1.3.2 ,https://github.com/caolan/forms/pull/214/commits/d4bd5b5febfe49c1f585f162e04ec810f8dc47a0
Denial of Service (DoS),trim-newlines,https://security.snyk.io/vuln/SNYK-JS-TRIMNEWLINES-1298042,CVE-2021-33623,False,<3.0.1 >=4.0.0 <4.0.1 ,https://github.com/sindresorhus/trim-newlines/commit/25246c6ce5eea1c82d448998733a6302a4350d91
Regular Expression Denial of Service (ReDoS),css-what,https://security.snyk.io/vuln/SNYK-JS-CSSWHAT-1298035,CVE-2021-33587,False,<5.0.1 ,https://github.com/fb55/css-what/commit/4cdaacfd0d4b6fd00614be030da0dea6c2994655
Prototype Pollution,js-extend,https://security.snyk.io/vuln/SNYK-JS-JSEXTEND-1297101,CVE-2021-25945,True,* ,
Prototype Pollution,nconf-toml,https://security.snyk.io/vuln/SNYK-JS-NCONFTOML-1296831,CVE-2021-25946,True,* ,
Regular Expression Denial of Service (ReDoS),ws,https://security.snyk.io/vuln/SNYK-JS-WS-1296835,CVE-2021-32640,True,>=7.0.0 <7.4.6 >=6.0.0 <6.2.2 <5.2.3 ,https://github.com/websockets/ws/commit/00c425ec77993773d823f018f64a5c44e17023ff
Information Exposure,@keystonejs/keystone,https://security.snyk.io/vuln/SNYK-JS-KEYSTONEJSKEYSTONE-1296546,CVE-2021-32624,False,* ,
Arbitrary Command Injection,@ronomon/opened,https://security.snyk.io/vuln/SNYK-JS-RONOMONOPENED-1296551,CVE-2021-29300,False,<1.5.2 ,https://github.com/ronomon/opened/commit/7effe011d4fea8fac7f78c00615e0a6e69af68ec
Regular Expression Denial of Service (ReDoS),normalize-url,https://security.snyk.io/vuln/SNYK-JS-NORMALIZEURL-1296539,CVE-2021-33502,False,>=6.0.0 <6.0.1 >=5.0.0 <5.3.1 >=4.4.0 <4.5.1 ,https://github.com/sindresorhus/normalize-url/commit/b1fdb5120b6d27a88400d8800e67ff5a22bd2103
Remote Memory Exposure,dns-packet,https://security.snyk.io/vuln/SNYK-JS-DNSPACKET-1293563,CVE-2021-23386,False,<1.3.4 >=2.0.0 <5.2.4 ,https://github.com/mafintosh/dns-packet/commit/25f15dd0fedc53688b25fd053ebbdffe3d5c1c56
Cross-site Scripting (XSS),@shopify/koa-shopify-auth,https://security.snyk.io/vuln/SNYK-JS-SHOPIFYKOASHOPIFYAUTH-1293238,CVE-2020-8176,False,>=3.1.61 <3.1.63 ,
Information Exposure,express-hbs,https://security.snyk.io/vuln/SNYK-JS-EXPRESSHBS-1293211,CVE-2021-32817,False,* ,https://github.com/TryGhost/express-hbs/commit/ff6fad6e357699412d4e916273314e5e7af1500e
Cross-site Scripting (XSS),haml-coffee,https://security.snyk.io/vuln/SNYK-JS-HAMLCOFFEE-1293210,CVE-2021-32818,False,* ,
Arbitrary Code Execution,squirrelly,https://security.snyk.io/vuln/SNYK-JS-SQUIRRELLY-1293209,CVE-2021-32819,False,* ,
Open Redirect,trailing-slash,https://security.snyk.io/vuln/SNYK-JS-TRAILINGSLASH-1085707,CVE-2021-23387,True,<2.0.1 ,https://github.com/fardog/trailing-slash/commit/f8e66f1429308247e5a119d430203077d8f05048
Cross-site Request Forgery (CSRF),fastify-csrf,https://security.snyk.io/vuln/SNYK-JS-FASTIFYCSRF-1293032,CVE-2021-29624,False,<3.1.0 ,
Prototype Pollution,101,https://security.snyk.io/vuln/SNYK-JS-101-1292345,CVE-2021-25943,False,* ,
Prototype Pollution,deep-override,https://security.snyk.io/vuln/SNYK-JS-DEEPOVERRIDE-1292344,CVE-2021-25941,False,<1.0.2 ,https://github.com/ASaiAnudeep/deep-override/commit/2aced17651fb684959a6e04b1465a8329b3d5268
Improper Authentication,strapi,https://security.snyk.io/vuln/SNYK-JS-STRAPI-1290552,CVE-2021-28128,False,* ,
Denial of Service (DoS),fastify-multipart,https://security.snyk.io/vuln/SNYK-JS-FASTIFYMULTIPART-1290382,CVE-2020-8136,False,<1.0.5 ,
Prototype Pollution,backbone-query-parameters,https://security.snyk.io/vuln/SNYK-JS-BACKBONEQUERYPARAMETERS-1290381,CVE-2021-20085,True,* ,
Cross-site Scripting (XSS),highcharts,https://security.snyk.io/vuln/SNYK-JS-HIGHCHARTS-1290057,CVE-2021-29489,False,<9.0.0 ,
Regular Expression Denial of Service (ReDoS),is-svg,https://security.snyk.io/vuln/SNYK-JS-ISSVG-1243891,CVE-2021-29059,True,>=2.1.0 <4.3.0 ,https://github.com/sindresorhus/is-svg/commit/732fc72779840c45a30817d3fe28e12058592b02
Regular Expression Denial of Service (ReDoS),path-parse,https://security.snyk.io/vuln/SNYK-JS-PATHPARSE-1077067,CVE-2021-23343,True,<1.0.7 ,
Prototype Pollution,mixme,https://security.snyk.io/vuln/SNYK-JS-MIXME-1278998,CVE-2021-29491,False,<0.5.2 ,https://github.com/adaltas/node-mixme/commit/cfd5fbfc32368bcf7e06d1c5985ea60e34cd4028
Denial of Service (DoS),cumulative-distribution-function,https://security.snyk.io/vuln/SNYK-JS-CUMULATIVEDISTRIBUTIONFUNCTION-1278985,CVE-2021-29486,False,<2.0.0 ,
Cross-site Scripting (XSS),ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-1278126,CVE-2021-29484,False,>=4.0.0 <4.3.3 ,
Regular Expression Denial of Service (ReDoS),browserslist,https://security.snyk.io/vuln/SNYK-JS-BROWSERSLIST-1090194,CVE-2021-23364,True,>=4.0.0 <4.16.5 ,https://github.com/browserslist/browserslist/commit/c091916910dfe0b5fd61caad96083c6709b02d98
Prototype Pollution,safe-flat,https://security.snyk.io/vuln/SNYK-JS-SAFEFLAT-1277112,CVE-2021-25927,False,>=2.0.0 <2.0.2 ,https://github.com/jessie-codes/safe-flat/commit/4b9b7db976bba8c968354f4315f5f9c219b7cbf3
Prototype Pollution,safe-obj,https://security.snyk.io/vuln/SNYK-JS-SAFEOBJ-1277111,CVE-2021-25928,False,* ,
Cross-site Scripting (XSS),react-draft-wysiwyg,https://security.snyk.io/vuln/SNYK-JS-REACTDRAFTWYSIWYG-1251504,CVE-2021-31712,False,<1.14.6 ,https://github.com/jpuri/react-draft-wysiwyg/commit/d2faeb612b53f10dff048de7dc57e1f4044b5380
Access Restriction Bypass,oauth2-server,https://security.snyk.io/vuln/SNYK-JS-OAUTH2SERVER-1255585,CVE-2017-18924,False,* ,
Regular Expression Denial of Service (ReDoS),validator,https://security.snyk.io/vuln/SNYK-JS-VALIDATOR-1090600,CVE-2021-3765,True,<13.7.0 ,
Regular Expression Denial of Service (ReDoS),redis,https://security.snyk.io/vuln/SNYK-JS-REDIS-1255645,CVE-2021-29469,False,>=2.6.0 <3.1.1 ,https://github.com/NodeRedis/node-redis/commit/2d11b6dc9b9774464a91fb4b448bad8bf699629e
Access Restriction Bypass,xmlhttprequest-ssl,https://security.snyk.io/vuln/SNYK-JS-XMLHTTPREQUESTSSL-1255647,CVE-2021-31597,True,<1.6.1 ,https://github.com/mjwwit/node-XMLHttpRequest/commit/bf53329b61ca6afc5d28f6b8d2dc2e3ca740a9b2
Prototype Pollution,jquery-bbq,https://security.snyk.io/vuln/SNYK-JS-JQUERYBBQ-1255644,CVE-2021-20086,False,* ,
Prototype Pollution,jquery-deparam,https://security.snyk.io/vuln/SNYK-JS-JQUERYDEPARAM-1255651,CVE-2021-20087,False,* ,
Regular Expression Denial of Service (ReDoS),postcss,https://security.snyk.io/vuln/SNYK-JS-POSTCSS-1255640,CVE-2021-23382,True,>=8.0.0 <8.2.13 <7.0.36 ,https://github.com/postcss/postcss/commit/2b1d04c867995e55124e0a165b7c6622c1735956
Timing Attack,jose-node-esm-runtime,https://security.snyk.io/vuln/SNYK-JS-JOSENODEESMRUNTIME-1251483,CVE-2021-29445,False,<3.11.4 ,
Timing Attack,jose-browser-runtime,https://security.snyk.io/vuln/SNYK-JS-JOSEBROWSERRUNTIME-1251484,CVE-2021-29444,False,<3.11.4 ,
Access Restriction Bypass,@curveball/a12n-server,https://security.snyk.io/vuln/SNYK-JS-CURVEBALLA12NSERVER-1251485,CVE-2021-29452,False,>=0.18.0 <0.18.2 ,
Arbitrary Command Injection,ffmpegdotjs,https://security.snyk.io/vuln/SNYK-JS-FFMPEGDOTJS-1078542,CVE-2021-23376,True,* ,
Arbitrary Command Injection,onion-oled-js,https://security.snyk.io/vuln/SNYK-JS-ONIONOLEDJS-1078808,CVE-2021-23377,True,* ,
Arbitrary Command Injection,psnode,https://security.snyk.io/vuln/SNYK-JS-PSNODE-1078543,CVE-2021-23375,True,* ,
Arbitrary Command Injection,ps-visitor,https://security.snyk.io/vuln/SNYK-JS-PSVISITOR-1078544,CVE-2021-23374,True,* ,
Arbitrary Command Injection,killing,https://security.snyk.io/vuln/SNYK-JS-KILLING-1078532,CVE-2021-23381,True,* ,
Arbitrary Command Injection,roar-pidusage,https://security.snyk.io/vuln/SNYK-JS-ROARPIDUSAGE-1078528,CVE-2021-23380,True,* ,
Arbitrary Command Injection,picotts,https://security.snyk.io/vuln/SNYK-JS-PICOTTS-1078539,CVE-2021-23378,True,* ,
Arbitrary Command Injection,portkiller,https://security.snyk.io/vuln/SNYK-JS-PORTKILLER-1078537,CVE-2021-23379,True,* ,
Timing Attack,jose-node-cjs-runtime,https://security.snyk.io/vuln/SNYK-JS-JOSENODECJSRUNTIME-1251480,CVE-2021-29446,False,<3.11.4 ,
Timing Attack,jose,https://security.snyk.io/vuln/SNYK-JS-JOSE-1251487,CVE-2021-29443,False,<1.28.1 >=2.0.0 <2.0.5 >=3.0.0 <3.11.4 ,
Regular Expression Denial of Service (ReDoS),ssri,https://security.snyk.io/vuln/SNYK-JS-SSRI-1246392,CVE-2021-27290,False,>=5.2.2 <6.0.2 >=7.0.0 <7.1.1 >=8.0.0 <8.0.1 ,https://github.com/npm/ssri/commit/76e223317d971f19e4db8191865bdad5edee40d2
Cross-site Scripting (XSS),@nextcloud/dialogs,https://security.snyk.io/vuln/SNYK-JS-NEXTCLOUDDIALOGS-1245465,CVE-2021-29438,False,<3.1.2 ,https://github.com/nextcloud/nextcloud-dialogs/commit/da9222735510fd5c939a19a74331f102dc9d8f29
Information Exposure,@theia/mini-browser,https://security.snyk.io/vuln/SNYK-JS-THEIAMINIBROWSER-1245507,CVE-2019-17636,False,>=0.3.9 <0.16.0 ,https://github.com/eclipse-theia/theia/commit/b212d07f915df1509180944ee3132714bc2636bf
Arbitrary Code Execution,jsreport,https://security.snyk.io/vuln/SNYK-JS-JSREPORT-1245513,CVE-2020-8128,False,<2.6.0 ,
Denial of Service (DoS),mongo-express,https://security.snyk.io/vuln/SNYK-JS-MONGOEXPRESS-1085403,CVE-2021-23372,False,* ,
Regular Expression Denial of Service (ReDoS),postcss,https://security.snyk.io/vuln/SNYK-JS-POSTCSS-1090595,CVE-2021-23368,True,>=7.0.0 <7.0.36 >=8.0.0 <8.2.10 ,
Regular Expression Denial of Service (ReDoS),chrono-node,https://security.snyk.io/vuln/SNYK-JS-CHRONONODE-1083228,CVE-2021-23371,False,<2.2.4 ,https://github.com/wanasit/chrono/commit/98815b57622443b5c498a427210ebd603d705f4c
Prototype Pollution,swiper,https://security.snyk.io/vuln/SNYK-JS-SWIPER-1088062,CVE-2021-23370,True,<6.5.1 ,https://github.com/nolimits4web/swiper/commit/9dad2739b7474f383474773d5ab898a0c29ac178
Cryptographic Weakness,jsrsasign,https://security.snyk.io/vuln/SNYK-JS-JSRSASIGN-1244072,CVE-2021-30246,False,<10.1.13 ,
Arbitrary Code Execution,projen,https://security.snyk.io/vuln/SNYK-JS-PROJEN-1243686,CVE-2021-21423,False,>=0.6.0 <0.16.41 ,https://github.com/projen/projen/commit/36030c6a4b1acd0054673322612e7c70e9446643
Arbitrary Command Injection,systeminformation,https://security.snyk.io/vuln/SNYK-JS-SYSTEMINFORMATION-1243748,CVE-2021-21388,False,<5.6.4 ,
Arbitrary Code Execution,@prisma/sdk,https://security.snyk.io/vuln/SNYK-JS-PRISMASDK-1243749,CVE-2021-21414,False,<2.20.0 ,
Regular Expression Denial of Service (ReDoS),@ckeditor/ckeditor5-widget,https://security.snyk.io/vuln/SNYK-JS-CKEDITORCKEDITOR5WIDGET-1243747,CVE-2021-21391,False,<27.0.0 ,https://github.com/ckeditor/ckeditor5/commit/e36175e86b7f5ca597b39df6e47112b91ab4e0a0
Regular Expression Denial of Service (ReDoS),@ckeditor/ckeditor5-paste-from-office,https://security.snyk.io/vuln/SNYK-JS-CKEDITORCKEDITOR5PASTEFROMOFFICE-1243746,CVE-2021-21391,False,<27.0.0 ,https://github.com/ckeditor/ckeditor5/commit/e36175e86b7f5ca597b39df6e47112b91ab4e0a0
Regular Expression Denial of Service (ReDoS),@ckeditor/ckeditor5-media-embed,https://security.snyk.io/vuln/SNYK-JS-CKEDITORCKEDITOR5MEDIAEMBED-1243745,CVE-2021-21391,False,<27.0.0 ,https://github.com/ckeditor/ckeditor5/commit/e36175e86b7f5ca597b39df6e47112b91ab4e0a0
Regular Expression Denial of Service (ReDoS),@ckeditor/ckeditor5-markdown-gfm,https://security.snyk.io/vuln/SNYK-JS-CKEDITORCKEDITOR5MARKDOWNGFM-1243744,CVE-2021-21391,False,<27.0.0 ,https://github.com/ckeditor/ckeditor5/commit/e36175e86b7f5ca597b39df6e47112b91ab4e0a0
