Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1296561,CVE-2021-30512,False,>=12.0.0-beta.1 <12.0.10 >=11.0.0-beta.1 <11.4.8 <10.4.7 ,https://github.com/electron/electron/commit/354dab3bac306358c89decdccc993c04bd610389
Type Confusion,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1296559,CVE-2021-30513,False,>=12.0.0-beta.1 <12.0.10 >=11.0.0-beta.1 <11.4.8 <10.4.7 ,https://github.com/electron/electron/commit/354dab3bac306358c89decdccc993c04bd610389
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1296557,CVE-2021-30515,False,>=12.0.0-beta.1 <12.0.10 >=11.0.0-beta.1 <11.4.8 <10.4.7 ,https://github.com/electron/electron/commit/354dab3bac306358c89decdccc993c04bd610389
Heap-based Buffer Overflow,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1296555,CVE-2021-30516,False,>=12.0.0-beta.1 <12.0.10 >=11.0.0-beta.1 <11.4.8 <10.4.7 ,https://github.com/electron/electron/commit/354dab3bac306358c89decdccc993c04bd610389
Heap-based Buffer Overflow,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1296553,CVE-2021-30518,False,>=12.0.0-beta.1 <12.0.10 >=11.0.0-beta.1 <11.4.8 <10.4.7 ,https://github.com/electron/electron/commit/354dab3bac306358c89decdccc993c04bd610389
Improper Verification of Cryptographic Signature,@aws-crypto/decrypt-node,https://security.snyk.io/vuln/SNYK-JS-AWSCRYPTODECRYPTNODE-1298664,,False,>=2.0.0 <2.2.0 <1.9.0 ,
Improper Verification of Cryptographic Signature,@aws-crypto/decrypt-browser,https://security.snyk.io/vuln/SNYK-JS-AWSCRYPTODECRYPTBROWSER-1298663,,False,>=2.0.0 <2.2.0 <1.9.0 ,
Cross-site Scripting (XSS),layui,https://security.snyk.io/vuln/SNYK-JS-LAYUI-1298350,,False,<2.6.8 ,https://github.com/sentsin/layui/commit/7376bbe00df6323588b408d5bf38b151aab4c449#diff-13952582bff0a1aa2ddde6f94079a336fc5ff89fbb220988854ebf97ca7f6b20
Cross-site Scripting (XSS),layui-src,https://security.snyk.io/vuln/SNYK-JS-LAYUISRC-1298179,,False,<2.6.8 ,https://github.com/sentsin/layui/commit/7376bbe00df6323588b408d5bf38b151aab4c449#diff-13952582bff0a1aa2ddde6f94079a336fc5ff89fbb220988854ebf97ca7f6b20
Cross-site Scripting (XSS),tinymce,https://security.snyk.io/vuln/SNYK-JS-TINYMCE-1298037,,False,<5.7.1 ,https://github.com/tinymce/tinymce/commit/09bfb1dcb176611d22a477666d8cea72cd14c3fe
Command Injection,@floffah/build,https://security.snyk.io/vuln/SNYK-JS-FLOFFAHBUILD-1298045,,False,<1.0.0 ,
Denial of Service (DoS),node-static,https://security.snyk.io/vuln/SNYK-JS-NODESTATIC-1297183,,False,* ,https://github.com/cloudhead/node-static/commit/78879dc665f0f7137063794b6e0b6203a81c7f67
Open Redirect,node-static,https://security.snyk.io/vuln/SNYK-JS-NODESTATIC-1297184,,False,* ,https://github.com/cloudhead/node-static/commit/95487174caa8362f0e80acf85f8a9d158e941b90
Arbitrary Code Execution,json-ptr,https://security.snyk.io/vuln/SNYK-JS-JSONPTR-1297099,,False,<2.1.0 ,
Cross-site Scripting (XSS),matrix-react-sdk,https://security.snyk.io/vuln/SNYK-JS-MATRIXREACTSDK-1293237,CVE-2021-32622,False,<3.21.0 ,
Cross-site Scripting (XSS),vmd,https://security.snyk.io/vuln/SNYK-JS-VMD-1293236,CVE-2021-33041,False,* ,
Open Redirect,koa-remove-trailing-slashes,https://security.snyk.io/vuln/SNYK-JS-KOAREMOVETRAILINGSLASHES-1085708,CVE-2021-23384,True,<2.0.2 ,
Cross-site Scripting (XSS),aurelia-templating-resources,https://security.snyk.io/vuln/SNYK-JS-AURELIATEMPLATINGRESOURCES-1292342,CVE-2019-10062,False,* ,
Cross-site Scripting (XSS),vconsole,https://security.snyk.io/vuln/SNYK-JS-VCONSOLE-1292147,,False,<3.5.2 ,https://github.com/Tencent/vConsole/commit/365380a1d1700643ac81782b2262a1edb02ff033
Command Injection,git-parse,https://security.snyk.io/vuln/SNYK-JS-GITPARSE-1290380,CVE-2021-26543,False,<1.0.5 ,
Cross-site Scripting (XSS),frappe-charts,https://security.snyk.io/vuln/SNYK-JS-FRAPPECHARTS-1290373,,False,* ,https://github.com/frappe/charts/commit/61717aee95097023fb63f4a199309c69274e036e
Arbitrary Code Execution,exiftool-vendored.exe,https://security.snyk.io/vuln/SNYK-JS-EXIFTOOLVENDOREDEXE-1279040,CVE-2021-22204,True,<12.25.0 ,https://github.com/photostructure/exiftool-vendored.exe/commit/66be0b2c50cbba945a3566b131e26effc6fc960c
Arbitrary Code Execution,exiftool-vendored.pl,https://security.snyk.io/vuln/SNYK-JS-EXIFTOOLVENDOREDPL-1279041,CVE-2021-22204,True,<12.25.0 ,https://github.com/photostructure/exiftool-vendored.exe/commit/66be0b2c50cbba945a3566b131e26effc6fc960c
Prototype Pollution,handlebars,https://security.snyk.io/vuln/SNYK-JS-HANDLEBARS-1279029,CVE-2021-23383,False,<4.7.7 ,https://github.com/handlebars-lang/handlebars.js/commit/f0589701698268578199be25285b2ebea1c1e427
Cross-site Scripting (XSS),ngx-markdown-editor,https://security.snyk.io/vuln/SNYK-JS-NGXMARKDOWNEDITOR-1245072,,False,<3.3.3 ,https://github.com/lon-yang/ngx-markdown-editor/commit/5b6bc97b41116bb65899b5bd20b5aa3032793999
Arbitrary Code Execution,@rkesters/gnuplot,https://security.snyk.io/vuln/SNYK-JS-RKESTERSGNUPLOT-1279001,CVE-2021-29369,False,<0.1.0 ,https://github.com/rkesters/gnuplot/commit/23671d4d3d28570fb19a936a6328bfac742410de
Out Of Bounds Read,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1278596,CVE-2021-21233,False,<10.4.4 >=11.0.0 <11.4.4 >=12.0.0 <12.0.6 ,
Improper Input Validation,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1277526,CVE-2021-21231,False,<10.4.4 >=12.0.0 <12.0.6 ,
Integer Overflow or Wraparound,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1260586,CVE-2021-21223,False,<10.4.4 >=12.0.0 <12.0.6 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1258207,CVE-2021-21226,False,<10.4.4 >=11.0.0 <11.4.4 >=12.0.0 <12.0.6 ,
Insecure Configuration,cypress,https://security.snyk.io/vuln/SNYK-JS-CYPRESS-1255446,,True,<7.2.0 ,
Prototype Pollution,confidence,https://security.snyk.io/vuln/SNYK-JS-CONFIDENCE-1088570,,False,>=4.0.0 <5.0.1 ,https://github.com/hapipal/confidence/commit/74350657d552131fade93ecf72ae3b6226f89ed8
Integer Overflow,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1277205,CVE-2021-21223,False,<10.4.4 ,
Prototype Pollution,domify,https://security.snyk.io/vuln/SNYK-JS-DOMIFY-1277201,,False,<1.4.1 ,https://github.com/component/domify/commit/43221c5e255e876ba9a9a7912c67d63c87a1805e
Heap-based Buffer Overflow,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1277203,CVE-2021-21222,False,<10.4.4 >=11.0.0 <11.4.4 >=12.0.0 <12.0.6 ,
Out-of-bounds Read,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1261111,CVE-2021-21198,False,>=11.0.0 <11.4.4 <10.4.4 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1259349,CVE-2021-21202,False,>=11.0.0 <11.4.4 <10.4.4 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1252279,CVE-2021-21206,False,>=11.0.0 <11.4.4 <10.4.4 ,
Out-of-bounds,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1257943,CVE-2021-21225,True,>=11.0.0 <11.4.4 <10.4.4 >=12.0.0 <12.0.6 ,
Cross-site Scripting (XSS),vconsole,https://security.snyk.io/vuln/SNYK-JS-VCONSOLE-1244101,,False,<3.4.1 ,https://github.com/Tencent/vConsole/commit/232ff55b74e4f424cf64a6d26fb610fb87550cb8
Regular Expression Denial of Service (ReDoS),validator,https://security.snyk.io/vuln/SNYK-JS-VALIDATOR-1090599,,True,<13.6.0 ,https://github.com/tux-tn/validator.js/commit/b21879cf45c05ee11b2d79e612b651bf7b2d93b7#diff-f41087599986e29c3c0dc15b62f1bf96d8aba16fe41f3730e315c84c2c4cb311
Regular Expression Denial of Service (ReDoS),validator,https://security.snyk.io/vuln/SNYK-JS-VALIDATOR-1090601,,True,<13.6.0 ,
Prototype Pollution,dustjs-linkedin,https://security.snyk.io/vuln/SNYK-JS-DUSTJSLINKEDIN-1089257,,False,<3.0.0 ,https://github.com/linkedin/dustjs/pull/805/commits/ddb6523832465d38c9d80189e9de60519ac307c3
Regular Expression Denial of Service (ReDoS),validator,https://security.snyk.io/vuln/SNYK-JS-VALIDATOR-1090602,,True,<13.6.0 ,
Prototype Pollution,purl,https://security.snyk.io/vuln/SNYK-JS-PURL-1255642,CVE-2021-20089,False,* ,
Prototype Pollution,jquery-query-object,https://security.snyk.io/vuln/SNYK-JS-JQUERYQUERYOBJECT-1255650,CVE-2021-20083,False,* ,
Prototype Pollution,mootools-more,https://security.snyk.io/vuln/SNYK-JS-MOOTOOLSMORE-1255652,CVE-2021-20088,False,* ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1253279,CVE-2021-21194,False,>=12.0.0 <12.0.5 >=11.0.0 <11.4.4 <10.4.4 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1253281,CVE-2021-21199,False,>=12.0.0 <12.0.5 >=11.0.0 <11.4.4 <10.4.4 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1252280,CVE-2021-21195,False,>=12.0.0 <12.0.5 >=11.0.0 <11.4.4 <10.4.4 ,
Insecure Default,meteor,https://security.snyk.io/vuln/SNYK-JS-METEOR-1065251,,False,<2.2.0 ,https://github.com/meteor/meteor/commit/27f028f588bdc15e0bf7a9fecd63cde2f0b4c9bd
Cross-site Scripting (XSS),editor.md,https://security.snyk.io/vuln/SNYK-JS-EDITORMD-1063036,,True,* ,
Command Injection,@azure/ms-rest-nodeauth,https://security.snyk.io/vuln/SNYK-JS-AZUREMSRESTNODEAUTH-1245464,CVE-2021-28458,True,<3.0.8 ,
Prototype Pollution,set-deep-prop,https://security.snyk.io/vuln/SNYK-JS-SETDEEPPROP-1083231,CVE-2021-23373,True,* ,
Malicious Package,web-browserify,https://security.snyk.io/vuln/SNYK-JS-WEBBROWSERIFY-1245516,,False,* ,
Prototype Pollution,shvl,https://security.snyk.io/vuln/SNYK-JS-SHVL-1085284,,False,<2.0.3 ,https://github.com/robinvdvleuten/shvl/commit/4ed0edfa70f7778556f7b7e9ef1ee5d6d002fce2
Improper Input Validation,systeminformation,https://security.snyk.io/vuln/SNYK-JS-SYSTEMINFORMATION-1244526,,True,<5.6.11 ,https://github.com/sebhildebrandt/systeminformation/commit/45c08f139eeed339e98bc1deb3a855ccc33b504b
Privilege Escalation,mongodb-js-metrics,https://security.snyk.io/vuln/SNYK-JS-MONGODBJSMETRICS-1243685,CVE-2021-20334,False,<6.0.0 ,https://github.com/mongodb-js/metrics/commit/8ad75b1820fea866971f18bc540806e6081a78e7
Cross-site Scripting (XSS),docsify,https://security.snyk.io/vuln/SNYK-JS-DOCSIFY-1090577,CVE-2021-30074,False,>=4.12.0 <4.12.2 ,
Prototype Pollution,mquery,https://security.snyk.io/vuln/SNYK-JS-MQUERY-1089718,,True,<3.2.5 ,https://github.com/aheckmann/mquery/commit/158f059e058579d2d08c2f1380689f5f69336778
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1087442,CVE-2021-21179,False,<10.4.2 >=11.0.0 <11.4.1 ,
Improper Input Validation,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1086695,CVE-2021-21175,False,<10.4.2 >=11.0.0 <11.4.1 ,
Out-of-Bounds,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1086693,CVE-2021-21169,False,<10.4.2 >=11.0.0 <11.4.1 ,
Access Restriction Bypass,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1086694,CVE-2021-21174,False,<10.4.3 >=11.0.0-beta.1 <11.4.1 ,
Out-of-bounds Write,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1088600,CVE-2021-21166,False,<10.4.1 >=11.0.0 <11.4.1 ,
Insecure Defaults,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1088602,CVE-2021-21172,False,<10.4.1 >=11.0.0 <11.4.1 ,
Prototype Pollution,mongoose,https://security.snyk.io/vuln/SNYK-JS-MONGOOSE-1086688,,True,<5.12.2 ,https://github.com/Automattic/mongoose/commit/3ed44ffa13737be9fc0d709980da9c3c552d54e7
Arbitrary Code Injection,json,https://security.snyk.io/vuln/SNYK-JS-JSON-1082930,,True,<11.0.0 ,https://github.com/trentm/json/commit/4114e321b02371c8e972ac42a8d43fa0ff6d3e3a
Prototype Pollution,convict,https://security.snyk.io/vuln/SNYK-JS-CONVICT-1062508,,False,<6.0.1 ,
LDAP Injection,redash,https://security.snyk.io/vuln/SNYK-JS-REDASH-1087439,CVE-2020-36144,False,* ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1085705,CVE-2021-21193,False,>=11.0.0-beta.1 <11.4.0 <10.4.1 ,
Heap Buffer Overflow,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1085647,CVE-2021-21160,False,>=11.0.0-beta.1 <11.4.0 <10.4.1 ,
Information Exposure,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1085998,CVE-2021-21181,False,>=11.0.0-beta.1 <11.4.0 <10.4.1 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1085994,CVE-2021-21162,False,>=11.0.0-beta.1 <11.4.0 <10.4.1 ,
Out-of-Bounds,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1085996,CVE-2021-21165,False,>=11.0.0-beta.1 <11.4.0 <10.4.1 ,
Prototype Pollution,node-dig,https://security.snyk.io/vuln/SNYK-JS-NODEDIG-1069825,,True,* ,
Prototype Pollution,@lyngs/digger,https://security.snyk.io/vuln/SNYK-JS-LYNGSDIGGER-1069826,,True,* ,
Prototype Pollution,@lyngs/merge,https://security.snyk.io/vuln/SNYK-JS-LYNGSMERGE-1069823,,True,* ,
Prototype Pollution,plain-object-merge,https://security.snyk.io/vuln/SNYK-JS-PLAINOBJECTMERGE-1085643,,False,<1.0.2 ,https://github.com/fabiospampinato/plain-object-merge/commit/e2b59efa2216957815643c48797e2e2eae8ca2b2
Authentication Bypass,@solid/identity-token-verifier,https://security.snyk.io/vuln/SNYK-JS-SOLIDIDENTITYTOKENVERIFIER-1085639,,False,<0.5.2 ,https://github.com/solid/identity-token-verifier/commit/fbdeb4aa8c12694b3744cd0454acb826817d9e6c
Remote Code Execution (RCE),nobelprizeparser,https://security.snyk.io/vuln/SNYK-JS-NOBELPRIZEPARSER-1085638,,False,* ,https://github.com/AnneTheDev/nobelprize/commit/00639d375b0efd097bc1eca18d9dc021691b9286
Information Exposure,highcharts-export-server,https://security.snyk.io/vuln/SNYK-JS-HIGHCHARTSEXPORTSERVER-1085635,,False,<2.1.0 ,https://github.com/highcharts/node-export-server/commit/53fa992a96785a5a08390e55ec30ea2ad217dfe6
Cross-site Scripting (XSS),mongo-express,https://security.snyk.io/vuln/SNYK-JS-MONGOEXPRESS-1085402,,False,<1.0.0-alpha.2 ,https://github.com/mongo-express/mongo-express/commit/f5e0d4931f856f032f22664b5e5901d5950cfd4b
Prototype Pollution,style-dictionary,https://security.snyk.io/vuln/SNYK-JS-STYLEDICTIONARY-1080632,,True,<2.10.3 ,
Prototype Pollution,changeset,https://security.snyk.io/vuln/SNYK-JS-CHANGESET-1083989,CVE-2021-25915,False,>=0.1.0 <0.2.6 ,https://github.com/eugeneware/changeset/commit/9e588844edbb9993b32e7366cc799262b4447f99
Cross-site Scripting (XSS),shiba,https://security.snyk.io/vuln/SNYK-JS-SHIBA-1083282,,True,<1.1.1 ,
Cross-site Scripting (XSS),moemark,https://security.snyk.io/vuln/SNYK-JS-MOEMARK-1083284,,True,* ,
Open Redirect,ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-1065888,,False,<3.41.1 ,https://github.com/TryGhost/Ghost/commit/cd27cba93d80c493b0630ecf7034884195da3f35
Malicious Package,paychex-framework-core-ui,https://security.snyk.io/vuln/SNYK-JS-PAYCHEXFRAMEWORKCOREUI-1083214,,False,* ,
Malicious Package,paychex-common-npm,https://security.snyk.io/vuln/SNYK-JS-PAYCHEXCOMMONNPM-1083213,,False,* ,
Malicious Package,paychex-app-common-html,https://security.snyk.io/vuln/SNYK-JS-PAYCHEXAPPCOMMONHTML-1083210,,False,* ,
Malicious Package,paychex-framework-forms,https://security.snyk.io/vuln/SNYK-JS-PAYCHEXFRAMEWORKFORMS-1083215,,False,* ,
Malicious Package,paychex-framework,https://security.snyk.io/vuln/SNYK-JS-PAYCHEXFRAMEWORK-1083211,,False,* ,
Malicious Package,paychex-framework-approvals,https://security.snyk.io/vuln/SNYK-JS-PAYCHEXFRAMEWORKAPPROVALS-1083212,,False,* ,
Malicious Package,rcenodejs,https://security.snyk.io/vuln/SNYK-JS-RCENODEJS-1083216,,False,* ,
Arbitrary Code Injection,alasql,https://security.snyk.io/vuln/SNYK-JS-ALASQL-1082932,,False,<0.7.0 ,https://github.com/agershun/alasql/commit/602f9a29b9b4c38a1fe80bb511402c5d92e0d569
Prototype Pollution,msgpack5,https://security.snyk.io/vuln/SNYK-JS-MSGPACK5-1082876,,False,>=5.0.0 <5.2.1 >=4.0.0 <4.5.1 <3.6.1 ,
Malicious Package,radar-cms,https://security.snyk.io/vuln/SNYK-JS-RADARCMS-1082856,,True,* ,
Server-side Request Forgery (SSRF),systeminformation,https://security.snyk.io/vuln/SNYK-JS-SYSTEMINFORMATION-1078290,,True,<5.3.4 ,https://github.com/sebhildebrandt/systeminformation/commit/881dde4734988e16c57c1d571651b7461fb0d88e
Malicious Package,amzn,https://security.snyk.io/vuln/SNYK-JS-AMZN-1080917,,False,* ,
Malicious Package,lyft-dataset-sdk,https://security.snyk.io/vuln/SNYK-JS-LYFTDATASETSDK-1080919,,False,* ,
Malicious Package,zg-rentals,https://security.snyk.io/vuln/SNYK-JS-ZGRENTALS-1080918,,False,* ,
Malicious Package,serverless-slack-app,https://security.snyk.io/vuln/SNYK-JS-SERVERLESSSLACKAPP-1080920,,False,* ,
Prototype Pollution,prototyped.js,https://security.snyk.io/vuln/SNYK-JS-PROTOTYPEDJS-1069824,,True,<2.0.1 ,https://github.com/ardalanamini/prototyped.js/commit/3ab56e78250d3d5b44ac03938d3d04591b206730
Prototype Pollution,rfc6902,https://security.snyk.io/vuln/SNYK-JS-RFC6902-1053318,,True,<5.0.0 ,
Prototype Pollution,nunjucks,https://security.snyk.io/vuln/SNYK-JS-NUNJUCKS-1079083,,False,<3.2.3 ,
Command Injection,theme-core,https://security.snyk.io/vuln/SNYK-JS-THEMECORE-1050425,CVE-2020-28432,True,* ,
Cross-site Scripting (XSS),@stoplight/markdown,https://security.snyk.io/vuln/SNYK-JS-STOPLIGHTMARKDOWN-1078260,,True,<2.11.0 ,
Prototype Pollution,tree-kit,https://security.snyk.io/vuln/SNYK-JS-TREEKIT-1077068,,True,<0.7.0 ,
Arbitrary Code Execution,label-studio,https://security.snyk.io/vuln/SNYK-JS-LABELSTUDIO-1075517,,False,<0.9.1 ,
Cross-site Scripting (XSS),admin-lte,https://security.snyk.io/vuln/SNYK-JS-ADMINLTE-1047343,,False,<3.1.0 ,
Prototype Pollution,i18next,https://security.snyk.io/vuln/SNYK-JS-I18NEXT-1065979,,False,<19.8.5 ,https://github.com/i18next/i18next/commit/932f5f662893376254d826e9b01dc4e4c0cd91c0
Directory Traversal,adm-zip,https://security.snyk.io/vuln/SNYK-JS-ADMZIP-1065796,,False,<0.5.2 ,https://github.com/cthackers/adm-zip/commit/119dcad6599adccc77982feb14a0c7440fa63013
Denial of Service (DoS),systeminformation,https://security.snyk.io/vuln/SNYK-JS-SYSTEMINFORMATION-1073627,,False,<4.34.10 ,https://github.com/sebhildebrandt/systeminformation/commit/a23b8f0a0ad83b1adf1bb13263a610f853949aa8
Cross-site Scripting (XSS),@angular/core,https://security.snyk.io/vuln/SNYK-JS-ANGULARCORE-1070902,,False,<11.0.5 >=11.1.0-next.0 <11.1.0-next.3 ,https://github.com/angular/angular/commit/0fc8466f1be392917e0c7e3448b2144d52286b56
Prototype Pollution,highcharts,https://security.snyk.io/vuln/SNYK-JS-HIGHCHARTS-1018906,,True,<9.0.0 ,https://github.com/highcharts/highcharts/commit/fead359b37079482994ee86c2e2e60fbb02ffcb8
Malicious Package,jquerry,https://security.snyk.io/vuln/SNYK-JS-JQUERRY-1070024,,False,* ,
Malicious Package,http-proxy-middelware,https://security.snyk.io/vuln/SNYK-JS-HTTPPROXYMIDDELWARE-1070025,,False,* ,
Cross-site Scripting (XSS),ngx-markdown-editor,https://security.snyk.io/vuln/SNYK-JS-NGXMARKDOWNEDITOR-1070023,,False,<3.3.0 ,https://github.com/lon-yang/ngx-markdown-editor/commit/151151420d562d4203208f0b64a4ffa445188403
Insufficient Validation,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1070014,CVE-2021-21118,False,<9.4.2 >=10.0.0 <10.3.1 >=11.0.0 <11.2.2 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1070013,CVE-2020-16044,False,<9.4.2 >=10.0.0 <10.3.1 <11.2.2 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1070015,CVE-2021-21122,False,<9.4.2 >=10.0.0 <10.3.1 >=11.0.0 <11.2.2 ,
Cross-site Scripting (XSS),tui-editor,https://security.snyk.io/vuln/SNYK-JS-TUIEDITOR-1069818,,False,* ,
Cross-site Scripting (XSS),vue-devtools,https://security.snyk.io/vuln/SNYK-JS-VUEDEVTOOLS-1066258,,False,* ,https://github.com/vuejs/vue-devtools/commit/fa17699aba2bd9c76dd86d63143b9a28d1d3b05f
Open Redirect,ghost,https://security.snyk.io/vuln/SNYK-JS-GHOST-1065967,,False,<2.38.3 ,https://github.com/TryGhost/Ghost/commit/cd27cba93d80c493b0630ecf7034884195da3f35
Improper Synchronization,@openzeppelin/contracts,https://security.snyk.io/vuln/SNYK-JS-OPENZEPPELINCONTRACTS-1065254,,False,<3.4.0-rc.0 ,https://github.com/OpenZeppelin/openzeppelin-contracts/commit/3b4c951838ddf82f4d2b44ae7c967f0573039f28
Command Injection,heroku-env,https://security.snyk.io/vuln/SNYK-JS-HEROKUENV-1050432,CVE-2020-28437,True,* ,
Command Injection,ffmpeg-sdk,https://security.snyk.io/vuln/SNYK-JS-FFMPEGSDK-1050429,CVE-2020-28435,True,* ,
Command Injection,gitblame,https://security.snyk.io/vuln/SNYK-JS-GITBLAME-1050430,CVE-2020-28434,True,* ,
Command Injection,npm-help,https://security.snyk.io/vuln/SNYK-JS-NPMHELP-1050983,CVE-2020-28445,True,* ,
Command Injection,xopen,https://security.snyk.io/vuln/SNYK-JS-XOPEN-1050981,CVE-2020-28447,True,* ,
Command Injection,sonar-wrapper,https://security.snyk.io/vuln/SNYK-JS-SONARWRAPPER-1050980,CVE-2020-28443,True,* ,
Command Injection,ntesseract,https://security.snyk.io/vuln/SNYK-JS-NTESSERACT-1050982,CVE-2020-28446,True,<0.2.9 ,https://github.com/taoyuan/ntesseract/commit/fcbc36f381798b4362179c0cdf9961b437c7b619
Command Injection,deferred-exec,https://security.snyk.io/vuln/SNYK-JS-DEFERREDEXEC-1050433,CVE-2020-28438,True,* ,
Command Injection,npos-tesseract,https://security.snyk.io/vuln/SNYK-JS-NPOSTESSERACT-1051031,CVE-2020-28453,True,* ,
Improper Input Validation,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1064555,CVE-2021-21141,True,>=10.0.0-beta.1 <11.2.1 <9.4.4 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1064561,CVE-2021-21120,False,>=10.0.0-beta.1 <11.2.1 <9.4.4 ,
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-1064558,CVE-2021-21119,False,>=10.0.0-beta.1 <11.2.1 <9.4.4 ,
Command Injection,node-latex-pdf,https://security.snyk.io/vuln/SNYK-JS-NODELATEXPDF-1050426,CVE-2020-28433,True,* ,
Command Injection,lycwed-spritesheetjs,https://security.snyk.io/vuln/SNYK-JS-LYCWEDSPRITESHEETJS-1050428,,True,* ,
Command Injection,monorepo-build,https://security.snyk.io/vuln/SNYK-JS-MONOREPOBUILD-1050392,CVE-2020-28423,True,* ,
